customer_id,customer_name,gender,age,city,state,country,signup_date,customer_segment,income_group
1094,Customer_1094,F,41,Manchester,England,UK,2023-10-14,Regular,High
1095,Customer_1095,M,26,Dallas,TX,USA,2024-02-13,Regular,High
1096,Customer_1096,F,53,Sydney,NSW,Australia,2022-07-09,Corporate,Medium
1097,Customer_1097,F,39,Austin,TX,USA,2023-08-30,Premium,Low
1098,Customer_1098,F,43,Munich,Bavaria,Germany,2022-07-24,Regular,Low
1099,Customer_1099,M,66,Los Angeles,CA,USA,2023-03-06,Corporate,Medium
1100,Customer_1100,F,55,Vancouver,BC,Canada,2024-05-08,Regular,Medium
1101,Customer_1101,F,30,Munich,Bavaria,Germany,2024-03-28,Premium,Low
1102,Customer_1102,F,62,Munich,Bavaria,Germany,2024-04-04,Corporate,Low
1103,Customer_1103,M,66,Toronto,ON,Canada,2024-03-18,Premium,Medium
1104,Customer_1104,F,47,Sydney,NSW,Australia,2022-02-11,Premium,High
1105,Customer_1105,M,39,Sydney,NSW,Australia,2022-02-21,Premium,Low
1106,Customer_1106,F,63,New York,NY,USA,2023-09-23,Corporate,High
1107,Customer_1107,F,70,New York,NY,USA,2024-04-28,Corporate,Medium
1108,Customer_1108,M,37,London,England,UK,2024-01-07,Regular,Low
1109,Customer_1109,F,48,Sydney,NSW,Australia,2022-08-02,Regular,Medium
1110,Customer_1110,F,40,Sydney,NSW,Australia,2024-01-21,Corporate,High
1111,Customer_1111,M,28,Sydney,NSW,Australia,2022-02-08,Regular,Low
1112,Customer_1112,M,70,San Diego,CA,USA,2023-02-11,Premium,High
1113,Customer_1113,F,26,Sydney,NSW,Australia,2024-03-17,Regular,High
1114,Customer_1114,M,36,Dallas,TX,USA,2022-05-30,Premium,High
1115,Customer_1115,F,21,San Diego,CA,USA,2024-04-27,Premium,High
1116,Customer_1116,M,53,London,England,UK,2022-07-15,Regular,Low
1117,Customer_1117,M,42,Munich,Bavaria,Germany,2023-01-28,Regular,Low
1118,Customer_1118,F,18,Munich,Bavaria,Germany,2022-05-23,Regular,Medium
1119,Customer_1119,F,25,Toronto,ON,Canada,2022-12-09,Regular,Medium
1120,Customer_1120,M,22,Dallas,TX,USA,2024-02-02,Regular,High
1121,Customer_1121,M,33,Sydney,NSW,Australia,2023-12-19,Corporate,High
1122,Customer_1122,M,28,London,England,UK,2023-02-20,Premium,Medium
1123,Customer_1123,F,40,New York,NY,USA,2023-12-05,Regular,Medium
1124,Customer_1124,F,66,Toronto,ON,Canada,2024-03-29,Regular,Low
1125,Customer_1125,F,42,Toronto,ON,Canada,2022-02-06,Regular,Low
1126,Customer_1126,M,52,Vancouver,BC,Canada,2024-01-07,Regular,High
1127,Customer_1127,F,63,London,England,UK,2024-02-11,Premium,Low
1128,Customer_1128,M,28,Toronto,ON,Canada,2024-01-18,Corporate,Medium
1129,Customer_1129,F,28,Sydney,NSW,Australia,2022-04-17,Regular,High
1130,Customer_1130,F,44,Vancouver,BC,Canada,2023-09-01,Regular,Medium
1131,Customer_1131,F,57,Manchester,England,UK,2023-04-18,Corporate,Low
1132,Customer_1132,M,33,Munich,Bavaria,Germany,2022-10-06,Corporate,High
1133,Customer_1133,M,67,Manchester,England,UK,2023-06-02,Premium,Medium
1134,Customer_1134,M,26,Toronto,ON,Canada,2023-04-26,Regular,Low
1135,Customer_1135,F,22,Munich,Bavaria,Germany,2023-07-08,Regular,Medium
1136,Customer_1136,F,61,Toronto,ON,Canada,2023-03-17,Regular,Low
1137,Customer_1137,F,62,New York,NY,USA,2022-01-29,Corporate,Low
1138,Customer_1138,M,58,Los Angeles,CA,USA,2024-06-04,Corporate,Medium
1139,Customer_1139,M,21,Sydney,NSW,Australia,2024-06-11,Premium,High
1140,Customer_1140,F,33,Sydney,NSW,Australia,2022-02-17,Corporate,Low
1141,Customer_1141,F,61,Munich,Bavaria,Germany,2022-11-18,Corporate,High
1142,Customer_1142,F,32,Munich,Bavaria,Germany,2023-09-08,Regular,High
1143,Customer_1143,M,19,Sydney,NSW,Australia,2024-06-02,Premium,Low
1144,Customer_1144,F,52,London,England,UK,2023-06-05,Regular,Medium
1145,Customer_1145,M,39,Toronto,ON,Canada,2023-11-01,Corporate,Medium
1146,Customer_1146,M,70,Vancouver,BC,Canada,2023-01-26,Corporate,High
1147,Customer_1147,M,27,Toronto,ON,Canada,2023-03-18,Corporate,Medium
1148,Customer_1148,M,35,Munich,Bavaria,Germany,2022-05-17,Premium,Low
1149,Customer_1149,M,62,Munich,Bavaria,Germany,2022-10-30,Regular,High
1150,Customer_1150,M,47,Munich,Bavaria,Germany,2023-02-14,Regular,Low
1151,Customer_1151,M,23,New York,NY,USA,2023-12-24,Premium,Low
1152,Customer_1152,M,65,Los Angeles,CA,USA,2022-09-20,Regular,Low
1153,Customer_1153,M,41,Toronto,ON,Canada,2024-05-28,Premium,Medium
1154,Customer_1154,F,57,Toronto,ON,Canada,2023-12-12,Regular,Low
1155,Customer_1155,M,68,Dallas,TX,USA,2024-05-12,Premium,Low
1156,Customer_1156,M,37,Toronto,ON,Canada,2023-01-05,Premium,Low
1157,Customer_1157,F,33,Toronto,ON,Canada,2023-05-17,Corporate,Medium
1158,Customer_1158,F,60,Manchester,England,UK,2023-02-20,Corporate,High
1159,Customer_1159,F,48,Vancouver,BC,Canada,2022-07-29,Corporate,Low
1160,Customer_1160,F,59,Los Angeles,CA,USA,2022-09-03,Premium,High
1161,Customer_1161,M,40,Munich,Bavaria,Germany,2022-08-31,Premium,High
1162,Customer_1162,M,59,Toronto,ON,Canada,2022-10-24,Corporate,Medium
1163,Customer_1163,F,36,Vancouver,BC,Canada,2022-09-15,Corporate,High
1164,Customer_1164,F,45,Sydney,NSW,Australia,2023-11-23,Corporate,Low
1165,Customer_1165,F,69,Manchester,England,UK,2023-04-25,Corporate,High
1166,Customer_1166,M,65,Manchester,England,UK,2023-01-20,Premium,High
1167,Customer_1167,M,61,Munich,Bavaria,Germany,2022-07-05,Premium,Medium
1168,Customer_1168,F,41,London,England,UK,2022-12-29,Corporate,Low
1169,Customer_1169,M,38,New York,NY,USA,2024-06-09,Regular,Low
1170,Customer_1170,F,64,New York,NY,USA,2022-09-27,Regular,Medium
1171,Customer_1171,F,20,Toronto,ON,Canada,2022-02-28,Corporate,High
1172,Customer_1172,F,47,New York,NY,USA,2022-07-04,Premium,Low
1173,Customer_1173,F,44,Dallas,TX,USA,2023-06-02,Corporate,Medium
1174,Customer_1174,M,64,Los Angeles,CA,USA,2023-06-23,Corporate,Medium
1175,Customer_1175,M,44,Manchester,England,UK,2022-12-20,Premium,High
1176,Customer_1176,F,44,Dallas,TX,USA,2024-02-25,Regular,High
1177,Customer_1177,M,56,Sydney,NSW,Australia,2023-05-09,Regular,Medium
1178,Customer_1178,F,21,Los Angeles,CA,USA,2023-07-09,Corporate,Low
1179,Customer_1179,M,22,Toronto,ON,Canada,2023-09-02,Premium,Low
1180,Customer_1180,F,61,Dallas,TX,USA,2023-04-20,Corporate,Low
1181,Customer_1181,F,24,Munich,Bavaria,Germany,2024-01-19,Regular,High
1182,Customer_1182,F,53,London,England,UK,2022-10-14,Corporate,Medium
1183,Customer_1183,F,46,Manchester,England,UK,2024-01-05,Corporate,Medium
1184,Customer_1184,M,32,Toronto,ON,Canada,2024-03-14,Premium,Medium
1185,Customer_1185,M,44,Manchester,England,UK,2022-02-08,Corporate,Low
1186,Customer_1186,F,54,Manchester,England,UK,2024-02-18,Regular,Low
1187,Customer_1187,M,20,New York,NY,USA,2022-10-11,Premium,Medium
1188,Customer_1188,F,55,Austin,TX,USA,2022-07-22,Corporate,Low
1189,Customer_1189,M,25,Los Angeles,CA,USA,2022-04-01,Regular,High
1190,Customer_1190,F,68,Sydney,NSW,Australia,2023-01-19,Corporate,Low
1191,Customer_1191,M,55,Toronto,ON,Canada,2022-10-09,Regular,Low
1192,Customer_1192,M,36,Manchester,England,UK,2022-08-02,Premium,High
1193,Customer_1193,F,60,Munich,Bavaria,Germany,2022-05-19,Premium,Low
1194,Customer_1194,M,58,Vancouver,BC,Canada,2024-02-14,Premium,Medium
1195,Customer_1195,F,68,Toronto,ON,Canada,2022-08-24,Corporate,Medium
1196,Customer_1196,F,52,Sydney,NSW,Australia,2024-04-08,Corporate,Low
1197,Customer_1197,F,46,Sydney,NSW,Australia,2023-12-03,Premium,High
1198,Customer_1198,F,64,London,England,UK,2024-01-11,Regular,Low
1199,Customer_1199,F,67,London,England,UK,2023-12-10,Premium,Medium
1200,Customer_1200,F,35,Munich,Bavaria,Germany,2022-03-15,Premium,Medium
1201,Customer_1201,M,35,Sydney,NSW,Australia,2022-01-11,Premium,Medium
1202,Customer_1202,M,52,New York,NY,USA,2023-08-25,Premium,High
1203,Customer_1203,F,33,Munich,Bavaria,Germany,2022-05-13,Corporate,Low
1204,Customer_1204,M,21,Vancouver,BC,Canada,2022-10-03,Premium,Medium
1205,Customer_1205,M,35,London,England,UK,2022-10-26,Corporate,Low
1206,Customer_1206,M,69,Austin,TX,USA,2022-10-17,Corporate,High
1207,Customer_1207,F,66,Austin,TX,USA,2022-08-24,Premium,Medium
1208,Customer_1208,F,39,Munich,Bavaria,Germany,2022-11-20,Regular,High
1209,Customer_1209,F,21,Toronto,ON,Canada,2022-11-17,Corporate,Low
1210,Customer_1210,M,57,Munich,Bavaria,Germany,2022-11-29,Premium,Medium
1211,Customer_1211,F,28,Toronto,ON,Canada,2023-01-30,Premium,High
1212,Customer_1212,M,19,Sydney,NSW,Australia,2022-02-17,Corporate,High
1213,Customer_1213,F,70,Munich,Bavaria,Germany,2023-06-19,Premium,Medium
1214,Customer_1214,F,41,Munich,Bavaria,Germany,2023-04-23,Corporate,High
1215,Customer_1215,M,35,Sydney,NSW,Australia,2023-08-20,Regular,Medium
1216,Customer_1216,M,41,Manchester,England,UK,2022-01-05,Corporate,High
1217,Customer_1217,M,36,Austin,TX,USA,2023-12-13,Regular,High
1218,Customer_1218,M,42,Los Angeles,CA,USA,2022-05-05,Corporate,High
1219,Customer_1219,M,30,Sydney,NSW,Australia,2022-06-27,Premium,Medium
1220,Customer_1220,F,28,Manchester,England,UK,2023-03-05,Corporate,High
1221,Customer_1221,M,23,New York,NY,USA,2023-05-23,Corporate,Medium
1222,Customer_1222,M,36,Vancouver,BC,Canada,2023-07-27,Premium,High
1223,Customer_1223,F,59,Austin,TX,USA,2023-05-29,Premium,Medium
1224,Customer_1224,M,52,Sydney,NSW,Australia,2022-11-02,Corporate,Medium
1225,Customer_1225,M,57,New York,NY,USA,2023-03-14,Regular,Medium
1226,Customer_1226,M,26,Vancouver,BC,Canada,2023-05-04,Premium,Medium
1227,Customer_1227,M,37,New York,NY,USA,2022-08-31,Premium,Medium
1228,Customer_1228,M,18,Munich,Bavaria,Germany,2023-05-03,Regular,Medium
1229,Customer_1229,F,62,Austin,TX,USA,2023-12-31,Regular,Medium
1230,Customer_1230,M,45,Munich,Bavaria,Germany,2023-03-20,Corporate,Low
1231,Customer_1231,F,36,Munich,Bavaria,Germany,2022-12-05,Regular,Medium
1232,Customer_1232,F,48,Sydney,NSW,Australia,2022-01-13,Regular,High
1233,Customer_1233,M,69,Manchester,England,UK,2023-10-27,Regular,Medium
1234,Customer_1234,F,52,Sydney,NSW,Australia,2023-03-29,Corporate,Medium
1235,Customer_1235,F,35,London,England,UK,2022-12-17,Premium,High
1236,Customer_1236,F,63,Manchester,England,UK,2023-12-16,Corporate,High
1237,Customer_1237,F,28,Sydney,NSW,Australia,2023-06-29,Corporate,Low
1238,Customer_1238,F,59,Sydney,NSW,Australia,2023-10-12,Corporate,Medium
1239,Customer_1239,M,27,Sydney,NSW,Australia,2024-01-26,Premium,Medium
1240,Customer_1240,F,23,Munich,Bavaria,Germany,2022-03-24,Premium,Low
1241,Customer_1241,M,62,Sydney,NSW,Australia,2023-02-25,Corporate,High
1242,Customer_1242,F,18,Manchester,England,UK,2023-02-01,Corporate,Low
1243,Customer_1243,F,60,Munich,Bavaria,Germany,2022-01-15,Premium,Medium
1244,Customer_1244,M,56,Munich,Bavaria,Germany,2022-10-23,Corporate,High
1245,Customer_1245,M,54,Toronto,ON,Canada,2022-12-01,Regular,Medium
1246,Customer_1246,M,20,Dallas,TX,USA,2023-02-11,Corporate,Medium
1247,Customer_1247,F,69,Vancouver,BC,Canada,2023-02-23,Premium,High
1248,Customer_1248,M,19,Munich,Bavaria,Germany,2023-07-18,Premium,Low
1249,Customer_1249,M,43,Vancouver,BC,Canada,2023-06-10,Corporate,Medium
1250,Customer_1250,F,67,Austin,TX,USA,2022-11-22,Premium,High
1251,Customer_1251,M,65,Munich,Bavaria,Germany,2023-02-17,Corporate,Medium
1252,Customer_1252,F,51,Sydney,NSW,Australia,2023-07-21,Regular,Low
1253,Customer_1253,F,63,Munich,Bavaria,Germany,2024-03-01,Regular,Medium
1254,Customer_1254,M,37,Los Angeles,CA,USA,2023-02-08,Regular,Medium
1255,Customer_1255,M,27,New York,NY,USA,2023-02-18,Regular,High
1256,Customer_1256,M,21,London,England,UK,2022-05-07,Premium,Medium
1257,Customer_1257,F,45,Manchester,England,UK,2023-04-09,Premium,Low
1258,Customer_1258,M,45,Sydney,NSW,Australia,2024-04-26,Corporate,Low
1259,Customer_1259,M,45,New York,NY,USA,2023-06-16,Regular,Medium
1260,Customer_1260,M,46,Vancouver,BC,Canada,2023-03-12,Premium,Medium
1261,Customer_1261,M,32,Manchester,England,UK,2023-06-25,Premium,High
1262,Customer_1262,F,35,Los Angeles,CA,USA,2022-04-23,Regular,Low
1263,Customer_1263,F,68,Vancouver,BC,Canada,2023-09-06,Regular,High
1264,Customer_1264,M,58,Vancouver,BC,Canada,2024-03-03,Regular,Low
1265,Customer_1265,M,61,Munich,Bavaria,Germany,2024-01-24,Corporate,High
1266,Customer_1266,F,32,Munich,Bavaria,Germany,2022-09-26,Regular,Low
1267,Customer_1267,F,27,Manchester,England,UK,2024-01-14,Corporate,High
1268,Customer_1268,M,48,Vancouver,BC,Canada,2024-01-08,Corporate,Low
1269,Customer_1269,M,67,Munich,Bavaria,Germany,2023-05-22,Premium,Medium
1270,Customer_1270,F,43,London,England,UK,2022-12-28,Corporate,Low
1271,Customer_1271,F,22,Toronto,ON,Canada,2022-05-05,Premium,High
1272,Customer_1272,M,49,Vancouver,BC,Canada,2024-05-24,Premium,High
1273,Customer_1273,F,43,Sydney,NSW,Australia,2023-08-29,Corporate,High
1274,Customer_1274,F,54,San Diego,CA,USA,2023-02-07,Regular,Medium
1275,Customer_1275,F,46,Toronto,ON,Canada,2023-10-08,Premium,Medium
1276,Customer_1276,F,32,Munich,Bavaria,Germany,2023-01-08,Corporate,High
1277,Customer_1277,M,30,Vancouver,BC,Canada,2023-05-10,Corporate,Low
1278,Customer_1278,M,48,Sydney,NSW,Australia,2024-04-09,Corporate,High
1279,Customer_1279,M,20,Toronto,ON,Canada,2023-07-17,Regular,Medium
1280,Customer_1280,F,61,Vancouver,BC,Canada,2022-07-31,Regular,Medium
1281,Customer_1281,F,20,Vancouver,BC,Canada,2024-02-05,Premium,Low
1282,Customer_1282,M,25,Los Angeles,CA,USA,2024-04-19,Premium,Low
1283,Customer_1283,M,25,Sydney,NSW,Australia,2022-05-04,Corporate,Medium
1284,Customer_1284,M,53,Dallas,TX,USA,2024-05-22,Premium,High
1285,Customer_1285,M,55,Sydney,NSW,Australia,2023-11-03,Regular,Low
1286,Customer_1286,F,32,Munich,Bavaria,Germany,2022-09-05,Regular,Low
1287,Customer_1287,M,68,Toronto,ON,Canada,2023-02-11,Corporate,Low
1288,Customer_1288,M,50,Munich,Bavaria,Germany,2023-02-09,Premium,Low
1289,Customer_1289,F,39,San Diego,CA,USA,2024-02-07,Regular,Low
1290,Customer_1290,F,20,Munich,Bavaria,Germany,2022-10-15,Corporate,Medium
1291,Customer_1291,F,65,San Diego,CA,USA,2022-01-21,Corporate,Low
1292,Customer_1292,M,29,Los Angeles,CA,USA,2024-02-08,Corporate,High
1293,Customer_1293,F,54,Toronto,ON,Canada,2024-04-13,Corporate,High
1294,Customer_1294,F,18,Manchester,England,UK,2023-12-19,Premium,Medium
1295,Customer_1295,M,54,Sydney,NSW,Australia,2022-06-08,Corporate,High
1296,Customer_1296,M,70,Sydney,NSW,Australia,2024-04-02,Corporate,Low
1297,Customer_1297,F,37,Sydney,NSW,Australia,2024-03-26,Corporate,Medium
1298,Customer_1298,M,21,London,England,UK,2022-05-25,Premium,Low
1299,Customer_1299,F,66,Sydney,NSW,Australia,2023-09-05,Regular,Medium
1300,Customer_1300,M,25,Sydney,NSW,Australia,2022-11-28,Premium,Low
1301,Customer_1301,F,35,London,England,UK,2024-04-11,Premium,Low
1302,Customer_1302,F,46,Dallas,TX,USA,2024-01-25,Corporate,Medium
1303,Customer_1303,M,45,Sydney,NSW,Australia,2022-01-26,Corporate,Low
1304,Customer_1304,M,45,Vancouver,BC,Canada,2022-12-20,Premium,Medium
1305,Customer_1305,F,41,Toronto,ON,Canada,2022-02-06,Regular,High
1306,Customer_1306,M,37,Sydney,NSW,Australia,2023-09-21,Regular,Low
1307,Customer_1307,M,51,Manchester,England,UK,2023-03-25,Premium,Low
1308,Customer_1308,F,22,Dallas,TX,USA,2022-11-15,Corporate,High
1309,Customer_1309,M,60,Toronto,ON,Canada,2022-03-08,Regular,Low
1310,Customer_1310,F,54,Austin,TX,USA,2023-07-05,Regular,Low
1311,Customer_1311,M,68,Vancouver,BC,Canada,2023-01-03,Regular,Low
1312,Customer_1312,F,63,Toronto,ON,Canada,2023-04-03,Corporate,Medium
1313,Customer_1313,F,40,Sydney,NSW,Australia,2022-05-23,Corporate,Low
1314,Customer_1314,M,23,Sydney,NSW,Australia,2022-09-25,Corporate,Low
1315,Customer_1315,F,29,Sydney,NSW,Australia,2022-01-30,Premium,Low
1316,Customer_1316,F,28,Toronto,ON,Canada,2023-05-30,Premium,High
1317,Customer_1317,F,36,Manchester,England,UK,2023-05-01,Regular,Low
1318,Customer_1318,F,29,Sydney,NSW,Australia,2024-02-09,Corporate,Medium
1319,Customer_1319,M,28,London,England,UK,2022-02-03,Regular,Medium
1320,Customer_1320,F,57,Munich,Bavaria,Germany,2022-07-06,Corporate,Medium
1321,Customer_1321,F,55,London,England,UK,2022-11-28,Premium,Low
1322,Customer_1322,M,25,Manchester,England,UK,2024-04-29,Corporate,High
1323,Customer_1323,F,34,New York,NY,USA,2022-05-06,Regular,Low
1324,Customer_1324,M,54,Austin,TX,USA,2022-06-16,Corporate,Low
1325,Customer_1325,F,46,London,England,UK,2023-03-30,Corporate,Low
1326,Customer_1326,M,37,Vancouver,BC,Canada,2022-04-30,Corporate,Low
1327,Customer_1327,F,29,Vancouver,BC,Canada,2024-02-12,Premium,Low
1328,Customer_1328,F,23,New York,NY,USA,2024-02-11,Regular,High
1329,Customer_1329,F,70,New York,NY,USA,2024-01-11,Corporate,Low
1330,Customer_1330,F,51,Vancouver,BC,Canada,2024-04-30,Premium,Low
1331,Customer_1331,M,36,New York,NY,USA,2022-08-29,Premium,Medium
1332,Customer_1332,F,34,New York,NY,USA,2023-02-24,Premium,Low
1333,Customer_1333,F,31,Munich,Bavaria,Germany,2023-12-12,Corporate,High
1334,Customer_1334,F,20,Vancouver,BC,Canada,2024-02-02,Regular,Medium
1335,Customer_1335,F,26,Los Angeles,CA,USA,2023-09-27,Premium,Medium
1336,Customer_1336,M,32,Sydney,NSW,Australia,2024-04-19,Regular,Medium
1337,Customer_1337,M,59,Sydney,NSW,Australia,2022-10-26,Regular,Medium
1338,Customer_1338,M,49,San Diego,CA,USA,2023-06-11,Regular,High
1339,Customer_1339,F,19,San Diego,CA,USA,2023-11-25,Corporate,Medium
1340,Customer_1340,F,46,Munich,Bavaria,Germany,2024-05-03,Premium,Medium
1341,Customer_1341,F,46,Sydney,NSW,Australia,2024-04-05,Regular,Medium
1342,Customer_1342,M,26,Vancouver,BC,Canada,2023-10-20,Corporate,High
1343,Customer_1343,M,33,Munich,Bavaria,Germany,2024-01-07,Premium,High
1344,Customer_1344,M,65,London,England,UK,2023-11-22,Premium,Low
1345,Customer_1345,M,61,San Diego,CA,USA,2022-04-04,Premium,Medium
1346,Customer_1346,M,51,Munich,Bavaria,Germany,2024-05-31,Corporate,Medium
1347,Customer_1347,F,39,New York,NY,USA,2024-01-18,Corporate,High
1348,Customer_1348,M,62,Toronto,ON,Canada,2022-04-22,Regular,High
1349,Customer_1349,F,19,Toronto,ON,Canada,2022-05-19,Regular,High
1350,Customer_1350,M,63,Toronto,ON,Canada,2023-02-09,Regular,Medium
1351,Customer_1351,M,53,Vancouver,BC,Canada,2022-01-14,Regular,Medium
1352,Customer_1352,F,57,London,England,UK,2023-11-24,Regular,Medium
1353,Customer_1353,F,54,Toronto,ON,Canada,2023-04-02,Premium,High
1354,Customer_1354,M,29,New York,NY,USA,2023-01-31,Regular,Medium
1355,Customer_1355,F,51,Manchester,England,UK,2024-06-03,Regular,High
1356,Customer_1356,F,61,Toronto,ON,Canada,2022-04-21,Corporate,Medium
1357,Customer_1357,F,50,Toronto,ON,Canada,2022-10-26,Corporate,High
1358,Customer_1358,F,63,Austin,TX,USA,2022-09-26,Regular,Medium
1359,Customer_1359,F,46,San Diego,CA,USA,2023-04-27,Corporate,High
1360,Customer_1360,M,35,New York,NY,USA,2023-09-10,Corporate,Low
1361,Customer_1361,F,20,Munich,Bavaria,Germany,2023-12-22,Premium,High
1362,Customer_1362,F,55,London,England,UK,2023-09-05,Premium,Medium
1363,Customer_1363,F,48,Munich,Bavaria,Germany,2022-03-27,Regular,Low
1364,Customer_1364,F,27,New York,NY,USA,2024-04-25,Regular,High
1365,Customer_1365,M,46,London,England,UK,2023-05-05,Premium,High
1366,Customer_1366,M,33,San Diego,CA,USA,2023-07-11,Premium,Medium
1367,Customer_1367,M,43,Toronto,ON,Canada,2023-01-02,Corporate,Medium
1368,Customer_1368,M,33,Munich,Bavaria,Germany,2022-01-17,Regular,Low
1369,Customer_1369,M,19,Manchester,England,UK,2024-04-11,Premium,Medium
1370,Customer_1370,F,22,Manchester,England,UK,2024-04-09,Corporate,Low
1371,Customer_1371,F,36,Dallas,TX,USA,2022-01-07,Regular,High
1372,Customer_1372,F,23,Munich,Bavaria,Germany,2022-03-07,Corporate,Low
1373,Customer_1373,M,23,Vancouver,BC,Canada,2022-01-19,Regular,Low
1374,Customer_1374,M,55,Sydney,NSW,Australia,2022-08-17,Regular,Low
1375,Customer_1375,M,28,Vancouver,BC,Canada,2024-03-15,Premium,Low
1376,Customer_1376,M,66,Dallas,TX,USA,2022-01-29,Premium,High
1377,Customer_1377,F,21,Vancouver,BC,Canada,2024-01-31,Premium,Low
1378,Customer_1378,F,56,Austin,TX,USA,2022-08-12,Premium,Medium
1379,Customer_1379,F,51,London,England,UK,2024-04-26,Premium,Low
1380,Customer_1380,F,23,Munich,Bavaria,Germany,2022-02-14,Premium,Medium
1381,Customer_1381,F,45,Sydney,NSW,Australia,2023-11-01,Premium,High
1382,Customer_1382,F,57,Sydney,NSW,Australia,2023-04-01,Corporate,Medium
1383,Customer_1383,M,30,Munich,Bavaria,Germany,2023-06-26,Regular,Medium
1384,Customer_1384,F,22,Sydney,NSW,Australia,2023-12-22,Premium,Low
1385,Customer_1385,F,45,Dallas,TX,USA,2024-02-21,Premium,Medium
1386,Customer_1386,F,20,Manchester,England,UK,2023-11-24,Regular,Medium
1387,Customer_1387,F,54,Sydney,NSW,Australia,2023-01-09,Regular,Medium
1388,Customer_1388,F,46,San Diego,CA,USA,2023-08-10,Regular,High
1389,Customer_1389,M,37,Sydney,NSW,Australia,2024-04-26,Regular,Low
1390,Customer_1390,M,47,San Diego,CA,USA,2023-04-25,Regular,Low
1391,Customer_1391,M,66,Los Angeles,CA,USA,2022-04-21,Premium,High
1392,Customer_1392,M,27,Vancouver,BC,Canada,2024-03-26,Regular,High
1393,Customer_1393,F,57,New York,NY,USA,2023-09-11,Corporate,Medium
1394,Customer_1394,M,56,London,England,UK,2022-05-12,Regular,High
1395,Customer_1395,M,59,Sydney,NSW,Australia,2024-01-25,Premium,Medium
1396,Customer_1396,F,42,London,England,UK,2022-08-05,Premium,Medium
1397,Customer_1397,F,50,Sydney,NSW,Australia,2024-04-09,Regular,Medium
1398,Customer_1398,M,48,Munich,Bavaria,Germany,2022-06-08,Regular,Medium
1399,Customer_1399,F,57,Vancouver,BC,Canada,2022-04-22,Regular,Medium
1400,Customer_1400,M,39,Munich,Bavaria,Germany,2022-03-23,Premium,Medium
1401,Customer_1401,F,41,Munich,Bavaria,Germany,2023-01-07,Corporate,Medium
1402,Customer_1402,F,46,Sydney,NSW,Australia,2024-06-02,Premium,High
1403,Customer_1403,M,57,London,England,UK,2024-05-14,Regular,High
1404,Customer_1404,M,33,Vancouver,BC,Canada,2024-03-24,Regular,Medium
1405,Customer_1405,M,18,Toronto,ON,Canada,2022-01-14,Regular,High
1406,Customer_1406,F,58,New York,NY,USA,2022-06-13,Premium,High
1407,Customer_1407,M,54,Munich,Bavaria,Germany,2023-11-30,Premium,High
1408,Customer_1408,F,45,Vancouver,BC,Canada,2023-12-12,Regular,Low
1409,Customer_1409,M,56,Vancouver,BC,Canada,2022-04-29,Regular,Low
1410,Customer_1410,M,36,Sydney,NSW,Australia,2023-03-30,Corporate,Medium
1411,Customer_1411,M,52,Munich,Bavaria,Germany,2022-08-14,Premium,High
1412,Customer_1412,F,30,Vancouver,BC,Canada,2024-06-04,Regular,Medium
1413,Customer_1413,F,38,Toronto,ON,Canada,2023-06-20,Premium,Low
1414,Customer_1414,F,20,Vancouver,BC,Canada,2024-03-23,Regular,Low
1415,Customer_1415,M,18,Sydney,NSW,Australia,2023-09-14,Regular,Low
1416,Customer_1416,F,54,Austin,TX,USA,2022-12-09,Premium,Low
1417,Customer_1417,M,33,Munich,Bavaria,Germany,2023-02-15,Corporate,High
1418,Customer_1418,M,20,Dallas,TX,USA,2023-10-08,Corporate,Medium
1419,Customer_1419,M,18,Vancouver,BC,Canada,2022-01-21,Premium,Low
1420,Customer_1420,M,37,Manchester,England,UK,2022-08-15,Premium,Low
1421,Customer_1421,M,42,Munich,Bavaria,Germany,2024-03-03,Premium,Medium
1422,Customer_1422,F,40,Manchester,England,UK,2024-05-31,Regular,Low
1423,Customer_1423,F,18,New York,NY,USA,2023-04-13,Premium,High
1424,Customer_1424,M,61,Manchester,England,UK,2022-02-09,Premium,Low
1425,Customer_1425,F,70,Sydney,NSW,Australia,2022-08-02,Premium,High
1426,Customer_1426,M,47,New York,NY,USA,2023-06-16,Premium,Low
1427,Customer_1427,F,22,Munich,Bavaria,Germany,2024-02-10,Corporate,Low
1428,Customer_1428,F,46,Munich,Bavaria,Germany,2022-10-17,Corporate,High
1429,Customer_1429,F,51,Munich,Bavaria,Germany,2024-04-05,Corporate,Low
1430,Customer_1430,F,44,Vancouver,BC,Canada,2023-12-15,Premium,High
1431,Customer_1431,F,52,Vancouver,BC,Canada,2022-08-27,Premium,Medium
1432,Customer_1432,F,19,Munich,Bavaria,Germany,2023-08-25,Corporate,Medium
1433,Customer_1433,M,32,Manchester,England,UK,2023-10-12,Corporate,Medium
1434,Customer_1434,F,40,Vancouver,BC,Canada,2024-02-20,Premium,High
1435,Customer_1435,F,24,Sydney,NSW,Australia,2024-06-11,Regular,High
1436,Customer_1436,M,26,Munich,Bavaria,Germany,2023-12-04,Regular,High
1437,Customer_1437,M,68,Austin,TX,USA,2022-07-04,Premium,High
1438,Customer_1438,F,43,Munich,Bavaria,Germany,2022-12-06,Regular,Medium
1439,Customer_1439,F,46,Sydney,NSW,Australia,2023-02-07,Premium,Low
1440,Customer_1440,M,48,Manchester,England,UK,2023-08-16,Premium,Medium
1441,Customer_1441,M,41,Munich,Bavaria,Germany,2023-04-10,Corporate,High
